date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,day_of_week,holiday,is_weekend,category,cuisine_type
1/1/2024,5,Casual Dining,Hakka Thunder Tea Rice,Lunch,"rice, ground tea leaves, herbs, vegetables",5.58,20.54,10.044,8.0,0,0,Monday,0,0,Rice & Noodles,Chinese
1/1/2024,12,Street Food,Hakka Thunder Tea Rice,Lunch,"rice, ground tea leaves, herbs, vegetables",5.78,11.22,11.34,21.0,0,0,Monday,0,0,Rice & Noodles,Chinese
1/1/2024,18,Street Food,Hakka Thunder Tea Rice,Lunch,"rice, ground tea leaves, herbs, vegetables",5.0,6.57,6.0,100.0,1,0,Monday,0,0,Rice & Noodles,Chinese
1/1/2024,21,Casual Dining,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",9.03,46.9,39.865,26.0,0,0,Monday,0,0,Main Course,Sabahan
1/1/2024,20,Casual Dining,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",7.44,46.22,13.392,15.0,0,0,Monday,0,0,Main Course,Sabahan
1/1/2024,1,Fine Dining,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",7.89,54.58,14.202,10.0,1,0,Monday,0,0,Main Course,Sabahan
1/1/2024,5,Fine Dining,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",9.68,41.7,17.424,11.0,0,0,Monday,0,0,Main Course,Sabahan
1/1/2024,25,Street Food,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",9.97,19.13,16.2605,60.0,0,0,Monday,0,0,Main Course,Sabahan
1/1/2024,16,Fine Dining,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",7.19,38.95,12.942,3.0,0,0,Monday,0,0,Main Course,Sabahan
1/1/2024,2,Street Food,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",7.91,8.64,9.492,100.0,0,0,Monday,0,0,Main Course,Sabahan
1/1/2024,4,Fast Food,Hinava,Lunch,"raw fish, lime, chili, onion, ginger",6.95,26.31,22.3635,52.0,1,1,Monday,0,0,Main Course,Sabahan
1/1/2024,4,Fast Food,Idli Sambar,Breakfast,"steamed rice cake, lentil curry, coconut chutney",4.96,16.43,13.9655,16.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,10,Street Food,Idli Sambar,Breakfast,"steamed rice cake, lentil curry, coconut chutney",4.05,5.4,5.94,17.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,20,Food Court,Idli Sambar,Breakfast,"steamed rice cake, lentil curry, coconut chutney",3.38,5.7,6.27,9.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,25,Casual Dining,Idli Sambar,Breakfast,"steamed rice cake, lentil curry, coconut chutney",3.87,16.5,6.966,15.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,24,Food Court,Idli Sambar,Breakfast,"steamed rice cake, lentil curry, coconut chutney",3.68,6.89,5.8565,39.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,1,Fast Food,Idli Sambar,Breakfast,"steamed rice cake, lentil curry, coconut chutney",4.5,10.85,9.2225,12.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,22,Food Court,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",6.68,11.73,12.903,51.0,1,1,Monday,0,0,Main Course,Malay
1/1/2024,10,Fine Dining,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",6.11,23.96,10.998,3.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,13,Fine Dining,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",5.35,57.13,9.63,4.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,19,Fast Food,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",5.47,19.95,18.38,24.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,24,Fast Food,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",6.73,19.82,17.84,16.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,21,Fine Dining,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",7.23,39.25,13.014,10.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,6,Casual Dining,Ikan Bakar Sambal,Dinner,"grilled fish, chili paste, banana leaf",6.88,34.02,12.384,12.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,20,Fine Dining,Ikan Pekasam,Dinner,"fermented fish, tamarind, chili",4.25,26.84,7.65,9.0,1,0,Monday,0,0,Main Course,Malay
1/1/2024,12,Casual Dining,Ikan Pekasam,Dinner,"fermented fish, tamarind, chili",4.68,10.44,11.484,20.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,11,Street Food,Ikan Pekasam,Dinner,"fermented fish, tamarind, chili",4.3,6.3,5.355,55.0,0,0,Monday,0,0,Main Course,Malay
1/1/2024,17,Street Food,Keropok Keping,Lunch,"tapioca, salt, oil, spices",1.98,2.2,2.14,70.0,1,0,Monday,0,0,Snacks,Malay
1/1/2024,14,Fine Dining,Keropok Keping,Lunch,"tapioca, salt, oil, spices",2.09,13.45,3.762,3.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,8,Fine Dining,Keropok Keping,Lunch,"tapioca, salt, oil, spices",2.32,12.29,4.176,4.0,0,0,Monday,1,0,Snacks,Malay
1/1/2024,20,Casual Dining,Keropok Keping,Lunch,"tapioca, salt, oil, spices",2.05,9.58,3.69,8.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,5,Casual Dining,Keropok Keping,Lunch,"tapioca, salt, oil, spices",1.69,5.32,4.522,42.0,1,0,Monday,0,0,Snacks,Malay
1/1/2024,7,Fine Dining,Keropok Keping,Lunch,"tapioca, salt, oil, spices",2.23,11.33,4.014,4.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,21,Casual Dining,Keropok Keping,Lunch,"tapioca, salt, oil, spices",2.11,7.27,3.798,5.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,11,Street Food,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.96,5.3,4.505,52.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,15,Casual Dining,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.83,7.94,7.77,13.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,7,Fast Food,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.46,7.37,6.54,11.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,23,Casual Dining,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.23,7.96,4.014,11.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,6,Street Food,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.8,5.98,5.083,46.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,24,Fine Dining,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.09,13.84,3.762,6.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,19,Street Food,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.14,4.37,3.64,61.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,8,Food Court,Keropok Lekor,Breakfast,"fish paste, sago flour, salt",2.27,6.13,5.2105,14.0,0,0,Monday,0,0,Snacks,Malay
1/1/2024,10,Fast Food,Ketupat Palas,Lunch,"rice, coconut leaves, salt",2.72,7.31,5.87,13.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,8,Fine Dining,Ketupat Palas,Lunch,"rice, coconut leaves, salt",2.64,9.41,4.752,3.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,20,Fine Dining,Ketupat Palas,Lunch,"rice, coconut leaves, salt",2.36,22.38,4.248,6.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,25,Fast Food,Ketupat Palas,Lunch,"rice, coconut leaves, salt",2.33,10.46,8.891,39.0,1,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,5,Street Food,Ketupat Palas,Lunch,"rice, coconut leaves, salt",3.07,2.86,3.22,62.0,0,1,Monday,0,0,Rice & Noodles,Malay
1/1/2024,21,Street Food,Ketupat Palas,Lunch,"rice, coconut leaves, salt",3.1,2.93,3.223,60.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,22,Fast Food,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",4.9,11.36,12.496,5.0,0,0,Monday,0,0,Noodles,Sarawakian
1/1/2024,20,Food Court,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",3.65,7.93,8.21,52.0,1,0,Monday,0,0,Noodles,Sarawakian
1/1/2024,7,Food Court,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",5.09,12.25,10.4125,35.0,1,0,Monday,0,0,Noodles,Sarawakian
1/1/2024,3,Fast Food,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",5.3,16.89,14.3565,8.0,0,1,Monday,0,0,Noodles,Sarawakian
1/1/2024,19,Casual Dining,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",3.93,18.94,7.074,12.0,0,0,Monday,0,0,Noodles,Sarawakian
1/1/2024,4,Street Food,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",3.88,8.67,7.3695,100.0,1,0,Monday,0,0,Noodles,Sarawakian
1/1/2024,21,Fast Food,Kolo Mee,Breakfast,"noodles, char siu, minced pork, spring onion",5.22,12.68,10.778,32.0,1,0,Monday,0,0,Noodles,Sarawakian
1/1/2024,16,Food Court,Kopi Tarik,Breakfast,"coffee, condensed milk, sugar",1.96,3.7,3.29,53.0,1,0,Monday,0,0,Drinks,Malaysian
1/1/2024,15,Fine Dining,Kopi Tarik,Breakfast,"coffee, condensed milk, sugar",1.44,14.25,2.592,5.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,18,Street Food,Kopi Tarik,Breakfast,"coffee, condensed milk, sugar",1.84,2.64,2.31,36.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,3,Fast Food,Kopi Tarik,Breakfast,"coffee, condensed milk, sugar",1.65,3.17,3.65,15.0,1,0,Monday,0,0,Drinks,Malaysian
1/1/2024,1,Street Food,Kuih Bahulu,Breakfast,"eggs, flour, sugar, pandan",3.21,3.69,4.38,27.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,20,Casual Dining,Kuih Bahulu,Breakfast,"eggs, flour, sugar, pandan",3.16,6.22,5.24,22.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,21,Fine Dining,Kuih Bahulu,Breakfast,"eggs, flour, sugar, pandan",2.65,21.96,4.77,3.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,10,Casual Dining,Kuih Bahulu,Breakfast,"eggs, flour, sugar, pandan",2.75,6.72,7.392,8.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,8,Street Food,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",3.17,4.82,5.33,24.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,19,Casual Dining,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",3.42,6.82,5.51,11.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,6,Casual Dining,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",2.49,15.54,4.482,13.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,22,Fast Food,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",3.12,7.72,6.562,20.0,0,1,Monday,0,0,Desserts,Nyonya
1/1/2024,20,Fine Dining,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",2.77,13.15,4.986,5.0,1,0,Monday,0,0,Desserts,Nyonya
1/1/2024,13,Fast Food,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",2.55,8.33,7.0805,26.0,1,0,Monday,0,0,Desserts,Nyonya
1/1/2024,7,Fast Food,Kuih Dadar,Breakfast,"pandan crepe, coconut filling, palm sugar",3.34,5.62,4.75,54.0,1,0,Monday,0,0,Desserts,Nyonya
1/1/2024,13,Food Court,Kuih Lapis Nyonya,Breakfast,"rice flour, coconut milk, pandan, sugar",2.52,5.88,5.74,10.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,2,Street Food,Kuih Lapis Nyonya,Breakfast,"rice flour, coconut milk, pandan, sugar",2.54,4.42,3.757,100.0,1,1,Monday,1,0,Desserts,Nyonya
1/1/2024,14,Casual Dining,Kuih Lapis Nyonya,Breakfast,"rice flour, coconut milk, pandan, sugar",2.64,10.78,4.752,13.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,5,Fast Food,Kuih Lapis Nyonya,Breakfast,"rice flour, coconut milk, pandan, sugar",2.87,8.59,7.3015,33.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,3,Street Food,Kuih Lapis Nyonya,Breakfast,"rice flour, coconut milk, pandan, sugar",2.87,3.51,3.861,25.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,1,Fine Dining,Kuih Lapis Nyonya,Breakfast,"rice flour, coconut milk, pandan, sugar",2.58,23.33,4.644,4.0,0,0,Monday,0,0,Desserts,Nyonya
1/1/2024,18,Food Court,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",4.06,11.47,9.7495,64.0,0,0,Monday,0,0,Snacks,Nyonya
1/1/2024,23,Fine Dining,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",5.58,41.53,10.044,9.0,0,0,Monday,0,0,Snacks,Nyonya
1/1/2024,19,Fine Dining,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",4.57,16.85,8.226,5.0,0,0,Monday,0,0,Snacks,Nyonya
1/1/2024,25,Fine Dining,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",4.16,35.13,7.488,14.0,1,0,Monday,0,0,Snacks,Nyonya
1/1/2024,9,Fast Food,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",3.85,16.2,6.93,17.0,0,0,Monday,0,0,Snacks,Nyonya
1/1/2024,4,Casual Dining,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",5.44,24.68,20.978,31.0,1,0,Monday,0,0,Snacks,Nyonya
1/1/2024,12,Fine Dining,Kuih Pie Tee,Lunch,"pastry cups, turnip, prawns, bean sprouts",3.91,30.17,7.038,5.0,0,0,Monday,0,0,Snacks,Nyonya
1/1/2024,25,Food Court,Kuih Seri Muka,Breakfast,"glutinous rice, coconut milk, pandan custard",3.24,7.98,8.75,23.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,16,Food Court,Kuih Seri Muka,Breakfast,"glutinous rice, coconut milk, pandan custard",3.28,4.76,4.55,22.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,3,Casual Dining,Kuih Seri Muka,Breakfast,"glutinous rice, coconut milk, pandan custard",2.66,14.03,4.788,4.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,5,Fast Food,Kuih Seri Muka,Breakfast,"glutinous rice, coconut milk, pandan custard",2.96,10.76,9.146,29.0,0,0,Monday,0,0,Desserts,Malay
1/1/2024,10,Fine Dining,Kuih Seri Muka,Breakfast,"glutinous rice, coconut milk, pandan custard",3.44,23.51,6.192,5.0,0,0,Monday,1,0,Desserts,Malay
1/1/2024,2,Fast Food,Lamb Chop,Lunch,"lamb, black pepper sauce, vegetables, potato",10.29,28.14,23.31,100.0,0,0,Monday,0,0,Main Course,Western
1/1/2024,11,Food Court,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",2.84,7.81,6.6385,34.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,22,Street Food,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",3.61,3.65,4.332,57.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,15,Fast Food,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",3.75,7.85,8.43,11.0,0,1,Monday,0,0,Rice & Noodles,Malay
1/1/2024,20,Fine Dining,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",3.01,21.87,5.418,5.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,4,Fine Dining,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",2.7,25.05,4.86,11.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,5,Casual Dining,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",3.14,10.94,5.652,8.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,24,Fine Dining,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",2.99,27.06,5.382,6.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,17,Fine Dining,Lemang,Breakfast,"glutinous rice, coconut milk, bamboo",3.08,26.82,5.544,7.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,25,Fast Food,Lempeng,Breakfast,"rice flour, coconut milk, palm sugar",1.82,10.15,8.6275,21.0,0,0,Monday,0,0,Breakfast,Malay
1/1/2024,2,Fast Food,Limau Ais,Lunch,"lime, sugar, salt, ice, water",1.67,3.62,3.54,10.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,3,Street Food,Limau Ais,Lunch,"lime, sugar, salt, ice, water",1.99,4.13,3.5105,83.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,10,Casual Dining,Limau Ais,Lunch,"lime, sugar, salt, ice, water",1.83,8.7,7.395,21.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,5,Street Food,Limau Ais,Lunch,"lime, sugar, salt, ice, water",1.88,1.93,2.123,57.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,11,Casual Dining,Limau Ais,Lunch,"lime, sugar, salt, ice, water",1.53,7.3,7.13,23.0,1,0,Monday,0,0,Drinks,Malaysian
1/1/2024,9,Street Food,Limau Ais,Lunch,"lime, sugar, salt, ice, water",1.78,1.78,1.958,24.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,10,Fine Dining,Longan Drink,Lunch,"longan, rock sugar, ice, water",2.5,14.79,4.5,9.0,1,0,Monday,0,0,Drinks,Malaysian
1/1/2024,22,Fast Food,Longan Drink,Lunch,"longan, rock sugar, ice, water",2.77,5.33,4.5305,13.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,8,Casual Dining,Longan Drink,Lunch,"longan, rock sugar, ice, water",2.81,9.03,5.058,10.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,16,Street Food,Longan Drink,Lunch,"longan, rock sugar, ice, water",2.32,5.01,4.2585,57.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,4,Fine Dining,Longan Drink,Lunch,"longan, rock sugar, ice, water",2.41,13.92,4.338,3.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,11,Food Court,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",6.32,9.04,9.944,29.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,6,Fine Dining,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",5.86,33.6,10.548,4.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,1,Fast Food,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",5.21,18.62,15.827,22.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,22,Casual Dining,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",6.8,28.92,24.582,23.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,12,Casual Dining,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",6.31,25.77,11.358,13.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,7,Food Court,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",6.39,11.25,12.89,28.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,2,Food Court,Lor Bak,Dinner,"five spice pork roll, bean curd, egg",6.02,10.53,8.9505,46.0,0,0,Monday,0,0,Main Course,Chinese
1/1/2024,11,Casual Dining,Manok Pansoh,Dinner,"chicken, bamboo, lemongrass, ginger",8.97,29.4,16.146,9.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,19,Street Food,Manok Pansoh,Dinner,"chicken, bamboo, lemongrass, ginger",8.98,19.86,16.881,100.0,1,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,23,Fast Food,Manok Pansoh,Dinner,"chicken, bamboo, lemongrass, ginger",10.42,30.18,18.756,12.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,15,Casual Dining,Manok Pansoh,Dinner,"chicken, bamboo, lemongrass, ginger",9.67,29.5,26.75,16.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,4,Fine Dining,Manok Pansoh,Dinner,"chicken, bamboo, lemongrass, ginger",8.74,57.52,15.732,4.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,20,Fast Food,Manok Pansoh,Dinner,"chicken, bamboo, lemongrass, ginger",10.74,19.39,21.329,15.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,10,Fine Dining,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",5.63,20.46,10.134,3.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,20,Fine Dining,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",4.6,29.02,8.28,5.0,1,0,Monday,0,0,Breakfast,Indian
1/1/2024,24,Fast Food,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",5.96,18.98,16.133,31.0,1,0,Monday,0,0,Breakfast,Indian
1/1/2024,1,Street Food,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",4.92,10.3,9.13,38.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,7,Fast Food,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",5.01,12.22,10.387,14.0,0,1,Monday,0,0,Breakfast,Indian
1/1/2024,12,Fast Food,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",5.52,8.76,7.446,41.0,1,0,Monday,0,0,Breakfast,Indian
1/1/2024,19,Street Food,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",5.64,9.47,10.21,58.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,22,Food Court,Masala Dosa,Breakfast,"rice crepe, potato curry, coconut chutney",4.26,8.63,7.3355,28.0,0,0,Monday,0,0,Breakfast,Indian
1/1/2024,3,Fast Food,Mee Bandung,Lunch,"noodles, prawns, egg, bean sprouts, chili",5.14,17.73,15.0705,19.0,0,0,Monday,0,0,Rice & Noodles,Malay
1/1/2024,2,Street Food,Midin Belacan,Lunch,"jungle fern, shrimp paste, chili, onion",4.4,11.59,9.8515,95.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,16,Fine Dining,Midin Belacan,Lunch,"jungle fern, shrimp paste, chili, onion",5.2,35.61,9.36,10.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,11,Fast Food,Midin Belacan,Lunch,"jungle fern, shrimp paste, chili, onion",4.56,18.84,8.208,9.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,15,Casual Dining,Midin Belacan,Lunch,"jungle fern, shrimp paste, chili, onion",5.82,14.13,15.543,9.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,7,Street Food,Midin Belacan,Lunch,"jungle fern, shrimp paste, chili, onion",5.67,12.39,10.5315,100.0,1,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,20,Street Food,Midin Belacan,Lunch,"jungle fern, shrimp paste, chili, onion",5.57,9.46,8.041,100.0,0,0,Monday,0,0,Main Course,Sarawakian
1/1/2024,10,Food Court,Milo Dinosaur,Lunch,"milo, milk, ice, extra milo powder",3.11,5.24,4.454,70.0,1,0,Monday,1,0,Drinks,Malaysian
1/1/2024,24,Casual Dining,Milo Dinosaur,Lunch,"milo, milk, ice, extra milo powder",2.8,8.81,5.04,11.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,18,Fine Dining,Milo Dinosaur,Lunch,"milo, milk, ice, extra milo powder",3.25,19.82,5.85,4.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,8,Casual Dining,Milo Dinosaur,Lunch,"milo, milk, ice, extra milo powder",2.57,5.98,6.578,11.0,0,0,Monday,0,0,Drinks,Malaysian
1/1/2024,9,Fine Dining,Mushroom Soup Western,Lunch,"mushroom, cream, herbs, bread roll",6.34,20.0,11.412,8.0,1,0,Monday,0,0,Soups,Western
